title,revenue,budget,return,release_year
a quiet place in the country,0.0,0.0,0.0,1968
angels in disguise,0.0,0.0,0.0,1949
"cornbread, earl and me",0.0,0.0,0.0,1975
draegerman courage,0.0,0.0,0.0,1937
five shaolin masters,0.0,0.0,0.0,1974
onaayum aattukkuttiyum,0.0,0.0,0.0,2013
race street,0.0,0.0,0.0,1948
jungle cavalcade,0.0,0.0,0.0,1941
kenny chesney: summer in 3d,0.0,0.0,0.0,2010
master minds,0.0,0.0,0.0,1949
women in cages,0.0,0.0,0.0,1971
the stalker,0.0,300.0,0.0,2013
i dream of wires,0.0,0.0,0.0,2014
roar,2000000.0,17000000.0,0.1176470588235294,1981
outing - engaged by mistake,0.0,0.0,0.0,2013
mademoiselle c,0.0,0.0,0.0,2013
miss oyu,0.0,0.0,0.0,1951
mr. right,34694.0,8000000.0,0.00433675,2016
the flying man,0.0,0.0,0.0,2013
blondie plays cupid,0.0,0.0,0.0,1940
waitress!,0.0,0.0,0.0,1981
all the love you cannes!,0.0,0.0,0.0,2002
tales from the crapper,0.0,0.0,0.0,2004
make your own damn movie,0.0,0.0,0.0,2005
return to nuke 'em high volume 1,0.0,0.0,0.0,2013
"return to return to nuke 'em high, aka volume 2",0.0,0.0,0.0,2017
coconut hero,0.0,0.0,0.0,2015
estranged,0.0,0.0,0.0,2015
backtrack,0.0,0.0,0.0,2015
the encounter,0.0,0.0,0.0,2015
borderline,0.0,0.0,0.0,1930
the city without jews,0.0,0.0,0.0,1924
maã¯na,0.0,0.0,0.0,2014
invocation of my demon brother,0.0,0.0,0.0,1969
tie pimeã¤ã¤n,0.0,0.0,0.0,1963
ratter,0.0,500000.0,0.0,2015
the snake god,0.0,0.0,0.0,1970
road to victory,0.0,0.0,0.0,2007
uss seaviper,0.0,3000000.0,0.0,2012
54 days,0.0,0.0,0.0,2014
groupies,0.0,0.0,0.0,1970
sethupathi,0.0,0.0,0.0,2016
force,0.0,0.0,0.0,2011
dc showcase: jonah hex,0.0,0.0,0.0,2010
pee-wee's big holiday,0.0,0.0,0.0,2016
miracles from heaven,73883359.0,16000000.0,4.6177099375,2016
millipilleri,0.0,0.0,0.0,1966
noin 7 veljestã¤,0.0,0.0,0.0,1968
the answers,0.0,0.0,0.0,2015
the confirmation,0.0,0.0,0.0,2016
prologue,0.0,0.0,0.0,2015
the daughter,0.0,0.0,0.0,2015
sugar hill,0.0,0.0,0.0,1974
the last patrol,0.0,0.0,0.0,2014
test,0.0,0.0,0.0,2014
exit marrakech,0.0,6000000.0,0.0,2013
space tourists,0.0,0.0,0.0,2010
life is sacred,0.0,0.0,0.0,2014
day of the idiots,0.0,0.0,0.0,1981
this night,0.0,0.0,0.0,2008
palermo or wolfsburg,0.0,0.0,0.0,1980
neue vahr sã¼d,0.0,0.0,0.0,2010
the driftless area,0.0,0.0,0.0,2015
under the shadow,0.0,0.0,0.0,2016
ivy,0.0,0.0,0.0,2015
the young kieslowski,0.0,0.0,0.0,2015
vinodentro,0.0,0.0,0.0,2013
don't die without telling me where you're going,0.0,0.0,0.0,1995
kokoyakyu: high school baseball,0.0,0.0,0.0,2006
a more perfect union,0.0,0.0,0.0,1989
first comes courage,0.0,0.0,0.0,1943
the giant behemoth,0.0,0.0,0.0,1959
little dead rotting hood,0.0,0.0,0.0,2016
florence foster jenkins,48902953.0,29000000.0,1.686308724137931,2016
beynelmilel,0.0,0.0,0.0,2006
we have only one life,0.0,0.0,0.0,1958
love at 16,0.0,0.0,0.0,2004
the drunkard,0.0,0.0,0.0,1950
"learn how to read and write, son",0.0,0.0,0.0,1981
one man and his cow,0.0,5300000.0,0.0,2015
and the wife shall revere her husband,0.0,0.0,0.0,1965
alice in the navy,0.0,0.0,0.0,1961
groom from london,0.0,0.0,0.0,1967
throbs at the desk,0.0,0.0,0.0,1963
i arhontissa ki o alitis,0.0,0.0,0.0,1968
extended play,0.0,0.0,0.0,2006
the valiants of samothrace,0.0,0.0,0.0,2003
it's a long road,0.0,0.0,0.0,1998
bela lugosi meets a brooklyn gorilla,0.0,0.0,0.0,1952
here we go round the mulberry bush,0.0,0.0,0.0,1968
nothing but the best,0.0,0.0,0.0,1964
wrecker,0.0,0.0,0.0,2015
bad spelling,0.0,0.0,0.0,2004
underwater love,0.0,0.0,0.0,2011
boys will be boys,0.0,0.0,0.0,1935
disorder,39687.0,0.0,0.0,2015
the flying classroom,0.0,0.0,0.0,1954
poor pretty eddie,0.0,0.0,0.0,1975
my man is a loser,0.0,0.0,0.0,2014
spieltrieb,0.0,0.0,0.0,2013
the land of oz,0.0,0.0,0.0,2015
12 paces without a head,0.0,8500000.0,0.0,2009
evil feed,0.0,0.0,0.0,2013
bayonetta: bloody fate,0.0,0.0,0.0,2013
shana: the wolf's music,0.0,0.0,0.0,2014
two-bit waltz,0.0,0.0,0.0,2014
my big fat greek wedding 2,88923251.0,18000000.0,4.940180611111111,2016
born to be blue,830129.0,0.0,0.0,2015
bathroom break,0.0,0.0,0.0,2015
danny and the wild bunch,0.0,0.0,0.0,2014
failure,0.0,0.0,0.0,2013
hibernation,0.0,0.0,0.0,2005
irudhi suttru,2100000.0,300000.0,7.0,2016
love's routine,0.0,0.0,0.0,2013
saving norman,0.0,0.0,0.0,2013
fugu & tako,0.0,0.0,0.0,2012
the gift,0.0,0.0,0.0,2014
apricot,0.0,0.0,0.0,2009
neon bull,0.0,1500000.0,0.0,2016
the sect,0.0,0.0,0.0,1991
"digby, the biggest dog in the world",0.0,0.0,0.0,1973
the bliss of mrs. blossom,0.0,0.0,0.0,1968
"coffee, kill boss",0.0,0.0,0.0,2013
confession of a child of the century,0.0,0.0,0.0,2012
hannibal buress: comedy camisado,0.0,0.0,0.0,2016
jimmy carr: funny business,0.0,0.0,0.0,2016
hindle wakes,0.0,0.0,0.0,1927
the buddha,0.0,0.0,0.0,2010
the accidental gangster and the mistaken courtesean,0.0,0.0,0.0,2008
barista,0.0,0.0,0.0,2015
i saw the light,1646788.0,13000000.0,0.126676,2016
get a job,0.0,8000000.0,0.0,2016
what we become,0.0,0.0,0.0,2015
restless,0.0,0.0,0.0,2012
shock 'em dead,0.0,0.0,0.0,1991
keanu,20566327.0,15000000.0,1.3710884666666667,2016
the taiwan oyster,0.0,0.0,0.0,2012
honey night,0.0,0.0,0.0,2015
sparrows,0.0,0.0,0.0,2015
the lure,101657.0,1300000.0,0.0781976923076923,2015
white girl,200242.0,700000.0,0.28606,2016
yoga hosers,0.0,5000000.0,0.0,2016
run boy run,0.0,0.0,0.0,2013
google and the world brain,0.0,0.0,0.0,2013
brasilintime: batucada com discos,0.0,0.0,0.0,2007
the devil's veil,0.0,0.0,0.0,1989
war on everyone,0.0,0.0,0.0,2016
the notorious mr. bout,0.0,0.0,0.0,2014
elektro moskva,0.0,0.0,0.0,2013
wavemakers,0.0,0.0,0.0,2013
haack ...the king of techno,0.0,0.0,0.0,2004
tony benn: will and testament,0.0,0.0,0.0,2014
brian eno: another green world,0.0,0.0,0.0,2010
this is the life,0.0,0.0,0.0,2008
what darwin didn't know,0.0,0.0,0.0,2009
the people speak,0.0,0.0,0.0,2009
when bjork met attenborough,0.0,0.0,0.0,2013
aus liebe zu dir,0.0,0.0,0.0,2012
what is left,0.0,0.0,0.0,2014
the perfect house,0.0,0.0,0.0,2012
love & friendship,14016568.0,3000000.0,4.672189333333334,2016
game for vultures,0.0,0.0,0.0,1980
the sentimental engine slayer,0.0,0.0,0.0,2010
razzia,0.0,0.0,0.0,1955
grand central,0.0,0.0,0.0,2013
me him her,0.0,0.0,0.0,2016
a bit of bad luck,0.0,0.0,0.0,2014
last girl standing,0.0,0.0,0.0,2015
giovanni's island,0.0,0.0,0.0,2014
remote control,0.0,0.0,0.0,1988
the house of fear,0.0,0.0,0.0,1945
vdrebezgi,0.0,400.0,0.0,2011
smorgasbord,0.0,0.0,0.0,1983
so this is love,0.0,0.0,0.0,1953
song of the saddle,0.0,0.0,0.0,1936
the lion and the horse,0.0,0.0,0.0,1952
the lone wolf meets a lady,0.0,0.0,0.0,1940
the purchase price,0.0,0.0,0.0,1932
the rich are always with us,0.0,0.0,0.0,1932
three cheers for the irish,0.0,0.0,0.0,1940
vacation,0.0,0.0,0.0,2008
white bondage,0.0,0.0,0.0,1937
wide open,0.0,0.0,0.0,1930
wide open,0.0,0.0,0.0,1974
elections day 2,4314688.0,0.0,0.0,2016
they're watching,0.0,3650000.0,0.0,2016
down and dirty duck,0.0,0.0,0.0,1974
barolo boys,0.0,0.0,0.0,2014
kryptonita,0.0,0.0,0.0,2015
flicker,0.0,0.0,0.0,2009
prospect,0.0,0.0,0.0,2014
cairn,0.0,0.0,0.0,2008
prague,0.0,0.0,0.0,2006
mad ship,0.0,0.0,0.0,2012
spawn: the recall,0.0,0.0,0.0,2014
the fire next time,0.0,0.0,0.0,1993
creature,0.0,0.0,0.0,1998
alex: the life of a child,0.0,0.0,0.0,1986
checkpoint,0.0,0.0,0.0,2003
justice league vs. teen titans,0.0,0.0,0.0,2016
bill,0.0,0.0,0.0,2015
emergency exit,0.0,0.0,0.0,2014
who took johnny,0.0,0.0,0.0,2014
no mã¡s,0.0,0.0,0.0,2013
tre tocchi,0.0,0.0,0.0,2014
tea time,0.0,0.0,0.0,2014
ice age: the great egg-scapade,0.0,0.0,0.0,2016
on air,0.0,0.0,0.0,2012
edgar g. ulmer: the man off-screen,0.0,0.0,0.0,2004
richard pryor: live and smokin',0.0,0.0,0.0,1971
hopelessly lost,0.0,0.0,0.0,1973
the adventures of tom sawyer and huckleberry finn,0.0,0.0,0.0,1981
the wonderful wizard of oz: 50 years of magic,0.0,0.0,0.0,1990
redland,0.0,0.0,0.0,2009
the soul of the bone,0.0,0.0,0.0,2004
pripyat,0.0,0.0,0.0,1999
orange love,0.0,3000000.0,0.0,2007
mã¡gica aventura,0.0,0.0,0.0,1973
csontvary,0.0,0.0,0.0,1980
april,0.0,0.0,0.0,1961
my worst nightmare,0.0,0.0,0.0,2011
path of destruction,0.0,0.0,0.0,2005
sunshine superman,88097.0,400000.0,0.2202425,2015
the ardor,0.0,0.0,0.0,2014
ardor,0.0,0.0,0.0,2002
beat,0.0,0.0,0.0,1997
blonde dynamite,0.0,0.0,0.0,1950
everything is copy,0.0,0.0,0.0,2015
faust,0.0,0.0,0.0,1960
from caligari to hitler: german cinema in the age of the masses,0.0,0.0,0.0,2015
hunger,0.0,10000.0,0.0,2001
i spit on your grave iii: vengeance is mine,0.0,0.0,0.0,2015
incendiary blonde,0.0,0.0,0.0,1945
blind spot,0.0,0.0,0.0,1947
isle of fury,0.0,0.0,0.0,1936
jock of the bushveld,0.0,0.0,0.0,2011
kamikaze,0.0,0.0,0.0,1986
kamikaze 1989,0.0,0.0,0.0,1982
call to arms,0.0,0.0,0.0,1973
heroes of sung,0.0,0.0,0.0,1973
the rescue,0.0,0.0,0.0,1971
lucky losers,0.0,0.0,0.0,1950
mapplethorpe: look at the pictures,0.0,0.0,0.0,2016
only the dead see the end of war,0.0,0.0,0.0,2015
angel baby,0.0,0.0,0.0,1961
sudden danger,0.0,0.0,0.0,1955
sugar,0.0,375581.0,0.0,2004
the symbol of the unconquered,0.0,0.0,0.0,1920
tarnished angel,0.0,0.0,0.0,1938
the extra girl,0.0,0.0,0.0,1923
the lone wolf strikes,0.0,0.0,0.0,1940
time out for rhythm,0.0,0.0,0.0,1941
valley of the kings,0.0,0.0,0.0,1954
keep 'em flying,0.0,0.0,0.0,1941
hit the ice,0.0,0.0,0.0,1943
in society,0.0,0.0,0.0,1944
here come the co-eds,0.0,717.0,0.0,1945
little giant,0.0,0.0,0.0,1946
on dress parade,0.0,0.0,0.0,1939
princess jellyfish,0.0,0.0,0.0,2014
zero days,0.0,0.0,0.0,2016
everybody wants some!!,3400278.0,10000000.0,0.3400278,2016
mithya,0.0,0.0,0.0,2008
raghu romeo,0.0,0.0,0.0,2003
strays,0.0,0.0,0.0,1997
carjacked,0.0,0.0,0.0,2011
sign painters,0.0,0.0,0.0,2014
sing street,13624522.0,4000000.0,3.4061305,2016
all-stars,0.0,608000.0,0.0,2014
ayanda,0.0,0.0,0.0,2015
perceval,0.0,0.0,0.0,1978
flower girl,0.0,0.0,0.0,2009
a millionaire's first love,0.0,0.0,0.0,2006
jump!,0.0,0.0,0.0,2014
sight,0.0,0.0,0.0,2012
the love-stricken,0.0,0.0,0.0,1992
life even looks like a party,0.0,0.0,0.0,2009
bag man,0.0,0.0,0.0,2014
taking chances,0.0,0.0,0.0,2009
blues busters,0.0,0.0,0.0,1950
triple trouble,0.0,0.0,0.0,1950
bowery battalion,0.0,0.0,0.0,1951
crazy over horses,0.0,0.0,0.0,1951
let's go navy!,0.0,0.0,0.0,1951
feudin' fools,0.0,0.0,0.0,1952
here come the marines,0.0,0.0,0.0,1952
hold that line,0.0,0.0,0.0,1952
clipped wings,0.0,0.0,0.0,1953
jalopy,0.0,0.0,0.0,1953
loose in london,0.0,0.0,0.0,1953
private eyes,0.0,0.0,0.0,1953
paris playboys,0.0,0.0,0.0,1954
bowery to bagdad,0.0,0.0,0.0,1955
dig that uranium,0.0,0.0,0.0,1955
high society,0.0,0.0,0.0,1955
jail busters,0.0,0.0,0.0,1955
spy chasers,0.0,0.0,0.0,1955
crashing las vegas,0.0,0.0,0.0,1956
second fiddle to a steel guitar,0.0,0.0,0.0,1966
angry indian goddesses,0.0,0.0,0.0,2015
the girl in the photographs,0.0,0.0,0.0,2015
the unfolding,0.0,0.0,0.0,2016
lovers of the cafã© flore,0.0,0.0,0.0,2006
zoom,0.0,0.0,0.0,2015
sundays,0.0,51237.0,0.0,2015
this is normal,0.0,0.0,0.0,2013
he took his skin off for me,0.0,0.0,0.0,2014
highway to hellas,0.0,0.0,0.0,2015
2 hours,0.0,0.0,0.0,2012
amal,0.0,0.0,0.0,2007
wind,0.0,0.0,0.0,2013
rhinoceros,0.0,0.0,0.0,1964
the twin girls of sunset street,0.0,0.0,0.0,2010
palmipedarium,0.0,0.0,0.0,2012
ave maria,0.0,0.0,0.0,2015
day one,0.0,0.0,0.0,2015
everything will be okay,0.0,0.0,0.0,2015
stutterer,0.0,0.0,0.0,2015
eager,0.0,0.0,0.0,2014
vaesen,0.0,0.0,0.0,2012
hate story,0.0,0.0,0.0,2012
hate story 2,0.0,0.0,0.0,2014
absent minded,0.0,0.0,0.0,2013
small people with hats,0.0,0.0,0.0,2014
the national shotgun,1622164.0,0.0,0.0,1978
catastasis,0.0,0.0,0.0,2015
the lift,0.0,0.0,0.0,1972
the t.a.m.i. show,0.0,0.0,0.0,1964
in search of blind joe death: the saga of john fahey,0.0,0.0,0.0,2013
paterson,2152738.0,5000000.0,0.4305476,2016
the huntsman: winter's war,164602163.0,115000000.0,1.431323156521739,2016
neighbors 2: sorority rising,108758521.0,35000000.0,3.1073863142857143,2016
snow shark: ancient snow beast,0.0,0.0,0.0,2011
rumble,0.0,0.0,0.0,2002
silent retreat,0.0,0.0,0.0,2013
the roman spring of mrs. stone,0.0,110.0,0.0,2003
the pack,0.0,0.0,0.0,1977
the houston story,0.0,0.0,0.0,1956
johnny stool pigeon,0.0,0.0,0.0,1949
klondike kate,0.0,0.0,0.0,1943
the mark of the whistler,0.0,0.0,0.0,1944
voice of the whistler,0.0,0.0,0.0,1945
mysterious intruder,0.0,0.0,0.0,1946
hollywood story,0.0,0.0,0.0,1951
the iron glove,0.0,0.0,0.0,1954
"let's kill uncle, before uncle kills us",0.0,0.0,0.0,1966
project x,0.0,0.0,0.0,1968
enchantment,0.0,0.0,0.0,1921
killing them safely,0.0,0.0,0.0,2015
a scandal in paris,0.0,0.0,0.0,1946
a good american,0.0,0.0,0.0,2016
another world,0.0,0.0,0.0,2014
a second chance,0.0,0.0,0.0,2013
the invited,0.0,0.0,0.0,2010
how to plan an orgy in a small town,0.0,0.0,0.0,2015
zombie ass: toilet of the dead,0.0,0.0,0.0,2011
island of death,0.0,0.0,0.0,1976
baishe srabon,0.0,0.0,0.0,2011
monsterwolf,0.0,0.0,0.0,2010
joey,0.0,0.0,0.0,1997
very semi-serious,0.0,0.0,0.0,2015
the trust,0.0,9000000.0,0.0,2016
the mask,0.0,0.0,0.0,1988
from bedrooms to billions,0.0,0.0,0.0,2014
aadukalam,6000000.0,4000000.0,1.5,2011
summer storm,0.0,0.0,0.0,1944
visaranai,1600000.0,325000.0,4.923076923076923,2016
burning an illusion,0.0,0.0,0.0,1981
dark horse,0.0,0.0,0.0,2015
7.2,0.0,0.0,0.0,2014
hush,0.0,0.0,0.0,2016
free angela and all political prisoners,0.0,0.0,0.0,2012
wet bum,0.0,0.0,0.0,2014
hey good lookin',0.0,1500000.0,0.0,1982
the visit: an alien encounter,0.0,0.0,0.0,2015
yasmine,0.0,0.0,0.0,2014
canon city,0.0,0.0,0.0,1948
from hand to mouth,0.0,0.0,0.0,1919
man vs.,0.0,1500000.0,0.0,2015
things to come,282382.0,2100000.0,0.134467619047619,2016
sugar daddies,0.0,0.0,0.0,2014
blue sky bones,0.0,0.0,0.0,2013
multi-facial,0.0,3000.0,0.0,1995
cien niã±os esperando un tren,0.0,0.0,0.0,1988
ghosts before breakfast,0.0,0.0,0.0,1928
out of sync,0.0,0.0,0.0,2000
dangerous days: making blade runner,0.0,0.0,0.0,2007
jimmy carr: live,0.0,0.0,0.0,2004
jimmy carr: stand up,0.0,0.0,0.0,2005
jimmy carr: comedian,0.0,0.0,0.0,2007
jimmy carr: in concert,0.0,0.0,0.0,2008
jimmy carr: telling jokes,0.0,0.0,0.0,2009
jimmy carr: making people laugh,0.0,0.0,0.0,2010
jimmy carr: being funny,0.0,0.0,0.0,2011
jimmy carr: laughing and joking,0.0,0.0,0.0,2013
internet story,0.0,0.0,0.0,2010
kara,0.0,0.0,0.0,2012
baby love,0.0,0.0,0.0,1968
the dead room,0.0,1000000.0,0.0,2015
o candidato honesto,0.0,0.0,0.0,2014
the magician,0.0,0.0,0.0,1898
black magic,0.0,0.0,0.0,1975
the undesirable,0.0,0.0,0.0,1915
confirmation,0.0,0.0,0.0,2016
darkroom,0.0,0.0,0.0,2013
enchanted kingdom,0.0,18.0,0.0,2014
exodus: tales from the enchanted kingdom,0.0,0.0,0.0,2005
honeymoon hotel,0.0,0.0,0.0,1964
jurassic attack,0.0,0.0,0.0,2012
man alive,0.0,0.0,0.0,1945
vabank ii,0.0,0.0,0.0,1984
the christmas hope,0.0,0.0,0.0,2009
poseidon rex,0.0,0.0,0.0,2014
refugiado,0.0,0.0,0.0,2014
sharkman,0.0,0.0,0.0,2001
sweet micky for president,0.0,0.0,0.0,2015
the spiral staircase,0.0,0.0,0.0,2000
the young vagabond,0.0,0.0,0.0,1985
trail guide,0.0,0.0,0.0,1952
trailin' west,0.0,0.0,0.0,1936
treachery rides the range,0.0,0.0,0.0,1936
triple trouble,0.0,0.0,0.0,1918
triple troubles,0.0,0.0,0.0,2015
kentucky kernels,0.0,0.0,0.0,1934
a way of life,0.0,0.0,0.0,2004
sherpa,0.0,0.0,0.0,2015
darling,0.0,0.0,0.0,2015
the untold story,0.0,0.0,0.0,1993
the good neighbor,0.0,0.0,0.0,2016
the guns,0.0,0.0,0.0,1964
"lãºcio flã¡vio, o passageiro da agonia",0.0,0.0,0.0,1977
"rio, zona norte",0.0,0.0,0.0,1957
rio 100 degrees f.,0.0,0.0,0.0,1955
the amulet of ogum,0.0,0.0,0.0,1974
a mother should be loved,0.0,0.0,0.0,1934
all the days before tomorrow,0.0,0.0,0.0,2007
of men and war,0.0,0.0,0.0,2014
riddle,0.0,7000000.0,0.0,2013
young dr. kildare,0.0,0.0,0.0,1938
dr. kildare's strange case,0.0,0.0,0.0,1940
dr. kildare goes home,0.0,0.0,0.0,1940
dr. kildare's victory,0.0,0.0,0.0,1942
girl on the edge,0.0,0.0,0.0,2015
the apple game,0.0,0.0,0.0,1977
land of mine,0.0,5070773.0,0.0,2015
too late,7000.0,0.0,0.0,2016
young girls of wilko,0.0,0.0,0.0,1979
the cheerleader murders,0.0,0.0,0.0,2017
rio das mortes,0.0,0.0,0.0,1971
in jackson heights,0.0,0.0,0.0,2015
in transit,0.0,0.0,0.0,2015
city of gold,0.0,0.0,0.0,2016
onimasa: a japanese godfather,0.0,0.0,0.0,1982
the niklashausen journey,0.0,0.0,0.0,1970
my step brother frankenstein,0.0,0.0,0.0,2005
his wife's diary,0.0,0.0,0.0,2000
the burglarâ€™s dilemma,0.0,0.0,0.0,1912
the new york hat,0.0,0.0,0.0,1912
the painted lady,0.0,0.0,0.0,1912
the miser's heart,0.0,0.0,0.0,1911
the house of darkness,0.0,0.0,0.0,1913
death's marathon,0.0,0.0,0.0,1913
the battle at elderbush gulch,0.0,0.0,0.0,1913
this side of heaven,0.0,0.0,0.0,1934
should ladies behave,0.0,0.0,0.0,1933
one man's journey,0.0,0.0,0.0,1933
sweepings,0.0,0.0,0.0,1933
the voice of bugle ann,0.0,0.0,0.0,1936
the bad man,0.0,0.0,0.0,1941
the penalty,0.0,0.0,0.0,1941
our mr. sun,0.0,0.0,0.0,1956
unguarded,0.0,0.0,0.0,2011
the young stranger,0.0,0.0,0.0,1957
2 nights till morning,0.0,0.0,0.0,2015
the brittany murphy story,0.0,0.0,0.0,2014
where once we walked,0.0,0.0,0.0,2010
the education of sonny carson,0.0,0.0,0.0,1974
uncaged,0.0,0.0,0.0,2016
the birth of sakã©,0.0,0.0,0.0,2016
vanish,0.0,0.0,0.0,2015
mrs. 'arris goes to paris,0.0,0.0,0.0,1992
kitchen,0.0,0.0,0.0,1965
observance,0.0,0.0,0.0,2016
five evenings,0.0,0.0,0.0,1978
what our fathers did: a nazi legacy,0.0,0.0,0.0,2015
theory of obscurity: a film about the residents,0.0,0.0,0.0,2015
the commissar,0.0,0.0,0.0,1967
the garden of sinners - chapter 4: the hollow shrine,0.0,0.0,0.0,2008
the garden of sinners: future gospel,0.0,0.0,0.0,2013
black sun,0.0,0.0,0.0,2007
the silent touch,0.0,0.0,0.0,1992
o coronel e o lobisomem,0.0,0.0,0.0,2005
the assailant,0.0,5000000.0,0.0,2009
blood diner,0.0,0.0,0.0,1987
son of sam,0.0,0.0,0.0,2008
jackrabbit,0.0,0.0,0.0,2015
turkey shoot,0.0,32000000.0,0.0,1982
blondie goes latin,0.0,0.0,0.0,1941
sven's secret,0.0,0.0,0.0,1995
fan,29251596.0,16000000.0,1.82822475,2016
texas - doc snyder hã¤lt die welt in atem,0.0,0.0,0.0,1993
00 schneider - jagd auf nihil baxter,0.0,0.0,0.0,1994
praxis dr. hasenbein,0.0,0.0,0.0,1997
fatty finn,0.0,0.0,0.0,1980
"ich chef, du turnschuh",0.0,0.0,0.0,1998
families,0.0,0.0,0.0,2015
mã¡ncora,0.0,1800000.0,0.0,2008
the man who knew infinity,11472454.0,0.0,0.0,2016
drifters,0.0,0.0,0.0,2015
pretty ugly people,0.0,0.0,0.0,2009
no men beyond this point,0.0,0.0,0.0,2015
despite the falling snow,0.0,0.0,0.0,2016
madly madagascar,0.0,0.0,0.0,2013
hammy's boomerang adventure,0.0,0.0,0.0,2006
first flight,0.0,0.0,0.0,2006
folk hero & funny guy,0.0,0.0,0.0,2016
dreamland,0.0,0.0,0.0,2016
dean,0.0,0.0,0.0,2017
come down molly,0.0,0.0,0.0,2015
dial h-i-s-t-o-r-y,0.0,0.0,0.0,1997
the net,0.0,0.0,0.0,2003
mock up on mu,0.0,0.0,0.0,2008
tribulation 99: alien anomalies under america,0.0,0.0,0.0,1992
otto - the movie,0.0,0.0,0.0,1985
otto - the new movie,0.0,0.0,0.0,1987
otto - the alien from east frisia,0.0,0.0,0.0,1989
nordsee ist mordsee,0.0,0.0,0.0,1976
stealing cars,0.0,0.0,0.0,2016
the priest's children,0.0,0.0,0.0,2013
up from the depths,0.0,0.0,0.0,1979
forbidden island,0.0,0.0,0.0,1959
eat my dust,0.0,0.0,0.0,1976
wizards of the lost kingdom ii,0.0,0.0,0.0,1989
smokey bites the dust,0.0,0.0,0.0,1981
mary shelley,0.0,0.0,0.0,2018
ardh satya,0.0,0.0,0.0,1983
breadcrumbs,0.0,0.0,0.0,2011
italian race,0.0,0.0,0.0,2016
white night,0.0,0.0,0.0,2009
welcome to blood city,0.0,0.0,0.0,1977
the lonely lady,1.0,0.0,0.0,1983
tumult,0.0,0.0,0.0,2012
mobile suit gundam 00: a wakening of the trailblazer,0.0,0.0,0.0,2010
macross frontier: the wings of goodbye,0.0,0.0,0.0,2011
money monster,93282604.0,27000000.0,3.4549112592592595,2016
natural enemies,0.0,0.0,0.0,1979
the garden of sinners: epilogue,0.0,0.0,0.0,2011
library wars: the last mission,0.0,0.0,0.0,2015
the kiyosu conference,0.0,0.0,0.0,2013
penance,0.0,0.0,0.0,2012
slugs,0.0,0.0,0.0,1988
imagining argentina,0.0,0.0,0.0,2003
swiss miss,0.0,700000.0,0.0,1938
a boyfriend for my wife,0.0,0.0,0.0,2008
nine lives,57814445.0,30000000.0,1.9271481666666668,2016
playback,0.0,7500000.0,0.0,2012
the game of truth,0.0,0.0,0.0,2004
disney's very merry christmas sing along songs,0.0,0.0,0.0,2002
"it's not you, it's me",0.0,0.0,0.0,2004
cafã© solo o con ellas,0.0,0.0,0.0,2007
embassy,0.0,0.0,0.0,1972
"scream, pretty peggy",0.0,0.0,0.0,1973
a cry in the wilderness,0.0,0.0,0.0,1974
kiss meets the phantom of the park,0.0,0.0,0.0,1978
crayon shin-chan: pursuit of the balls of darkness,0.0,0.0,0.0,1997
atlantic records: the house that ahmet built,0.0,0.0,0.0,2007
kolpaã§ino,0.0,2000000.0,0.0,2009
don't think twice,4417667.0,0.0,0.0,2016
barbershop: the next cut,55030051.0,20000000.0,2.75150255,2016
the preppie connection,0.0,0.0,0.0,2016
the choice,18730891.0,10000000.0,1.8730891,2016
our kind of traitor,9930095.0,0.0,0.0,2016
the sixties,0.0,0.0,0.0,2013
the evil,0.0,0.0,0.0,1978
moonshine county express,0.0,0.0,0.0,1977
five the hard way,0.0,0.0,0.0,1969
the swinging barmaids,0.0,0.0,0.0,1975
suntan,0.0,0.0,0.0,2016
my dog killer,0.0,0.0,0.0,2013
hannibal buress: hannibal takes edinburgh,0.0,0.0,0.0,2016
finding dory,1028570889.0,200000000.0,5.142854445,2016
my super psycho sweet 16,0.0,1.0,0.0,2009
my super psycho sweet 16: part 2,0.0,0.0,0.0,2010
my super psycho sweet 16: part 3,0.0,0.0,0.0,2012
all about e,0.0,0.0,0.0,2015
queenie in love,0.0,0.0,0.0,2001
"houston, we have a problem!",0.0,0.0,0.0,2016
a drummer's dream,0.0,0.0,0.0,2010
the boss,78636257.0,29000000.0,2.7115950689655173,2016
stateless things,0.0,0.0,0.0,2012
perfect strangers,0.0,0.0,0.0,2016
the cockroach that ate cincinnati,0.0,0.0,0.0,1996
the sixth,0.0,0.0,0.0,1981
bastille day,14397593.0,20000000.0,0.71987965,2016
kadhalum kadanthu pogum,0.0,0.0,0.0,2016
black & white: the dawn of assault,0.0,12000000.0,0.0,2012
ghayal once again,0.0,0.0,0.0,2016
goodbye mr. loser,0.0,0.0,0.0,2015
smothered,0.0,0.0,0.0,2016
free state of jones,25035950.0,50000000.0,0.500719,2016
the angry birds movie,349779543.0,73000000.0,4.791500589041096,2016
embers,0.0,0.0,0.0,2015
fatal frame,0.0,0.0,0.0,2014
cherry tree,0.0,0.0,0.0,2015
"my love, don't cross that river",0.0,0.0,0.0,2014
above and below,0.0,0.0,0.0,2015
the cutting edge 3: chasing the dream,0.0,0.0,0.0,2008
frank and the wondercat,0.0,0.0,0.0,2015
lamerica,0.0,0.0,0.0,2015
reverb,0.0,0.0,0.0,2007
tickled,0.0,0.0,0.0,2016
aladdin and his magic lamp,0.0,0.0,0.0,1967
old man khottabych,0.0,0.0,0.0,1956
