,title,revenue,budget,return,release_year
35649,the rambler,0.0,0.0,0.0,2013
35650,the devil's candy,0.0,0.0,0.0,2017
35651,the son of an afghan farmer,0.0,0.0,0.0,2012
35652,jane got a gun,1397284.0,25000000.0,0.05589136,2016
35653,more than blue,0.0,0.0,0.0,2009
35654,megamind: the button of doom,0.0,0.0,0.0,2011
35655,die mondverschwã¶rung,0.0,0.0,0.0,2011
35656,peggy guggenheim: art addict,0.0,0.0,0.0,2015
35657,dilwale,61000000.0,26000000.0,2.3461538461538463,2015
35658,woodlawn,14394097.0,12000000.0,1.1995080833333334,2015
35659,captive,2801508.0,2000000.0,1.400754,2015
35660,shark lake,0.0,2000000.0,0.0,2015
35661,riot,0.0,0.0,0.0,2015
35662,hell & back,157768.0,0.0,0.0,2015
35663,plague,0.0,200000.0,0.0,2014
35664,"white out, black in",0.0,0.0,0.0,2014
35665,everyday,0.0,0.0,0.0,2012
35666,dolly dearest,0.0,0.0,0.0,1991
35667,blue and not so pink,0.0,0.0,0.0,2012
35668,the forest,40055439.0,10000000.0,4.0055439,2016
35669,guzaarish,0.0,0.0,0.0,2010
35670,sadece sen,0.0,0.0,0.0,2014
35671,evim sensin,0.0,0.0,0.0,2012
35672,love on-air,0.0,0.0,0.0,2012
35673,four boys and a gun,0.0,0.0,0.0,1957
35674,the mugger,0.0,0.0,0.0,1958
35675,i passed for white,0.0,0.0,0.0,1960
35676,sleepless,0.0,4000000.0,0.0,2001
35677,me and kaminski,0.0,0.0,0.0,2015
35678,do not disturb,0.0,5000000.0,0.0,2012
35679,raavan,4200000.0,4500000.0,0.9333333333333332,2010
35680,paa,0.0,3250000.0,0.0,2009
35681,the cheetah girls: one world,0.0,0.0,0.0,2008
35682,rowdy rathore,31000000.0,6700000.0,4.626865671641791,2012
35683,nowhere safe,0.0,0.0,0.0,2014
35684,aåÿk kä±rmä±zä±,0.0,0.0,0.0,2013
35685,khoobsurat,0.0,0.0,0.0,2014
35686,wazir,9200000.0,5200000.0,1.7692307692307692,2016
35687,bang bang!,0.0,0.0,0.0,2014
35688,approaching the elephant,0.0,0.0,0.0,2015
35689,warlords of atlantis,0.0,0.0,0.0,1978
35690,the house where evil dwells,0.0,0.0,0.0,1982
35691,love forecast,0.0,0.0,0.0,2015
35692,girl vs. monster,0.0,0.0,0.0,2012
35693,the rage of paris,0.0,0.0,0.0,1938
35694,coicent,0.0,0.0,0.0,2011
35695,mr. kaplan,0.0,0.0,0.0,2014
35696,la riziã¨re,0.0,0.0,0.0,2012
35697,the lesson,0.0,0.0,0.0,2014
35698,love me,0.0,0.0,0.0,2014
35699,the boy who saw the wind,0.0,0.0,0.0,2000
35700,of love and other demons,0.0,0.0,0.0,2009
35701,the dog of flanders,0.0,0.0,0.0,1997
35702,"fuse, memoirs of the hunter girl",0.0,0.0,0.0,2012
35703,great expectations,0.0,0.0,0.0,1999
35704,legend of the millennium dragon,0.0,0.0,0.0,2011
35705,lines of wellington,0.0,0.0,0.0,2012
35706,the mystery of sintra,0.0,0.0,0.0,2007
35707,miyori's forest,0.0,0.0,0.0,2007
35708,princess arete,0.0,0.0,0.0,2001
35709,pixadores,0.0,0.0,0.0,2014
35710,chronicle of a blood merchant,0.0,0.0,0.0,2015
35711,assassination classroom,0.0,0.0,0.0,2015
35712,the partisans,0.0,0.0,0.0,1963
35713,cha cha cha,0.0,0.0,0.0,1989
35714,close range,0.0,0.0,0.0,2015
35715,the great manhunt,0.0,0.0,0.0,1950
35716,little mother,0.0,0.0,0.0,1973
35717,zeppelin,0.0,0.0,0.0,1971
35718,man on horseback,0.0,0.0,0.0,1969
35719,lana: queen of the amazons,0.0,0.0,0.0,1964
35720,lady of vengeance,0.0,0.0,0.0,1957
35721,i am a camera,0.0,0.0,0.0,1955
35722,the colditz story,0.0,0.0,0.0,1955
35723,operation diplomat,0.0,0.0,0.0,1953
35724,tusk,0.0,0.0,0.0,1980
35725,vanessa,0.0,0.0,0.0,1977
35726,blood on the streets,0.0,0.0,0.0,1974
35727,the battle of sutjeska,0.0,0.0,0.0,1973
35728,unrelated,0.0,0.0,0.0,2007
35729,prescription: murder,0.0,0.0,0.0,1968
35730,the aviators,0.0,0.0,0.0,2009
35731,diablo,0.0,0.0,0.0,2016
35732,felt,0.0,0.0,0.0,2014
35733,lava kusa-the warrior twins,0.0,0.0,0.0,2010
35734,the entity,0.0,0.0,0.0,2015
35735,africa united,0.0,0.0,0.0,2010
35736,kung fu zombie,0.0,0.0,0.0,1981
35737,hannah montana & miley cyrus: best of both worlds concert,0.0,0.0,0.0,2008
35738,the love bug,0.0,0.0,0.0,1997
35739,morning light,0.0,0.0,0.0,2008
35740,awol-72,0.0,3000000.0,0.0,2015
35741,vampirella,0.0,0.0,0.0,1996
35742,the deathhead virgin,0.0,0.0,0.0,1974
35743,i like to hurt people,0.0,0.0,0.0,1985
35744,un fantastico via vai,0.0,0.0,0.0,2013
35745,2 autumns 3 winters,0.0,0.0,0.0,2013
35746,the decent one,0.0,0.0,0.0,2014
35747,the husband she met online,0.0,0.0,0.0,2013
35748,the lady in the car with glasses and a gun,0.0,0.0,0.0,1970
35749,das lied einer nacht,0.0,0.0,0.0,1932
35750,the old devil,0.0,0.0,0.0,1933
35751,flight into darkness,0.0,0.0,0.0,1935
35752,the woman i love,0.0,0.0,0.0,1937
35753,tovarich,0.0,0.0,0.0,1937
35754,why we fight: divide and conquer,0.0,0.0,0.0,1943
35755,the deep blue sea,0.0,0.0,0.0,1955
35756,doctor who: the husbands of river song,0.0,0.0,0.0,2015
35757,the guvnors,0.0,0.0,0.0,2014
35758,the rise & fall of a white collar hooligan,0.0,1000000.0,0.0,2012
35759,band of robbers,0.0,0.0,0.0,2016
35760,moonwalkers,0.0,0.0,0.0,2015
35761,the girl and death,0.0,0.0,0.0,2012
35762,ellis,0.0,0.0,0.0,2015
35763,the wicked uncle,0.0,0.0,0.0,2011
35764,rumors of wars,0.0,0.0,0.0,2014
35765,in girum imus nocte et consumimur igni,0.0,0.0,0.0,1978
35766,can dialectics break bricks?,0.0,0.0,0.0,1973
35767,the new watchdogs,0.0,0.0,0.0,2012
35768,jean-philippe,0.0,0.0,0.0,2006
35769,las aventuras de oliver twist,0.0,0.0,0.0,1987
35770,protect and serve,0.0,0.0,0.0,2010
35771,christ lives in siberia,0.0,0.0,0.0,2015
35772,the battle of the villa fiorita,0.0,0.0,0.0,1965
35773,don quixote,0.0,0.0,0.0,1957
35774,birch interval,0.0,0.0,0.0,1976
35775,kansas: miracles out of nowhere,0.0,0.0,0.0,2015
35776,derrick contre superman,0.0,0.0,0.0,1992
35777,empire of dirt,0.0,0.0,0.0,2013
35778,aimy in a cage,0.0,0.0,0.0,2016
35779,trophy kids,0.0,0.0,0.0,2013
35780,journey to le mans,0.0,0.0,0.0,2014
35781,mousey,0.0,0.0,0.0,1974
35782,an american tragedy,0.0,0.0,0.0,1931
35783,marx reloaded,0.0,0.0,0.0,2011
35784,low & clear,0.0,0.0,0.0,2012
35785,ahwak,0.0,0.0,0.0,2015
35786,light of my eyes,0.0,0.0,0.0,2010
35787,janis: little girl blue,0.0,0.0,0.0,2015
35788,schoolgirl hitchhikers,0.0,0.0,0.0,1973
35789,plastic galaxy: the story of star wars toys,0.0,0.0,0.0,2014
35790,uncanny,0.0,0.0,0.0,2015
35791,tomorrow,43471.0,0.0,0.0,2015
35792,potato salad: don't ask!,0.0,0.0,0.0,2015
35793,the spy with a cold nose,0.0,0.0,0.0,1966
35794,the bay boy,0.0,0.0,0.0,1984
35795,aliens on the moon: the truth exposed,0.0,0.0,0.0,2014
35796,army dog,0.0,0.0,0.0,2016
35797,the 7:39,0.0,0.0,0.0,2014
35798,all for one,0.0,0.0,0.0,2011
35799,jackpot,0.0,0.0,0.0,2011
35800,the reunion,0.0,1000000.0,0.0,2011
35801,the breakup guru,106640000.0,0.0,0.0,2014
35802,love lesson,0.0,0.0,0.0,2013
35803,who?,0.0,0.0,0.0,1974
35804,charlie muffin,0.0,0.0,0.0,1979
35805,kent state,0.0,0.0,0.0,1981
35806,jigsaw,0.0,0.0,0.0,1968
35807,one track heart: the story of krishna das,0.0,0.0,0.0,2013
35808,wire cutters,0.0,0.0,0.0,2014
35809,madalena,0.0,0.0,0.0,1960
35810,the correspondence,0.0,10000000.0,0.0,2016
35811,tag,0.0,0.0,0.0,2015
35812,the dark side of the moon,0.0,0.0,0.0,2016
35813,100 yen: the japanese arcade experience,0.0,32213.0,0.0,2012
35814,dark country,0.0,0.0,0.0,2009
35815,songs from the north,0.0,0.0,0.0,2014
35816,we'll take manhattan,0.0,0.0,0.0,2012
35817,the mark of the hawk,0.0,0.0,0.0,1957
35818,nine muses of star empire,0.0,0.0,0.0,2014
35819,why change your wife?,0.0,0.0,0.0,1920
35820,miss lulu bett,0.0,0.0,0.0,1921
35821,face the music,0.0,0.0,0.0,1954
35822,fuck for forest,0.0,0.0,0.0,2012
35823,the stranglers of bombay,0.0,0.0,0.0,1959
35824,the two faces of dr. jekyll,0.0,0.0,0.0,1960
35825,a journey into bliss,0.0,0.0,0.0,2004
35826,asu mare,0.0,700000.0,0.0,2013
35827,the abandoned,0.0,0.0,0.0,2016
35828,i survived a zombie holocaust,0.0,0.0,0.0,2014
35829,kotoko,0.0,0.0,0.0,2011
35830,the west,0.0,0.0,0.0,1996
35831,cougar hunting,0.0,5500000.0,0.0,2011
35832,flag wars,0.0,0.0,0.0,2003
35833,evaporating borders,0.0,0.0,0.0,2014
35834,80 million,0.0,0.0,0.0,2011
35835,beats of freedom,0.0,0.0,0.0,2009
35836,jasne bå‚ä™kitne okna,0.0,0.0,0.0,2007
35837,tekken: blood vengeance,0.0,0.0,0.0,2011
35838,columbo - ransom for a dead man,0.0,0.0,0.0,1973
35839,splinters,0.0,0.0,0.0,2008
35840,"job, czyli ostatnia szara komã³rka",0.0,0.0,0.0,2006
35841,all will be well,0.0,0.0,0.0,2007
35842,ajlawju,0.0,0.0,0.0,1999
35843,happy new york,0.0,0.0,0.0,1997
35844,black thursday,0.0,0.0,0.0,2011
35845,porno,0.0,0.0,0.0,1990
35846,mr. kuka's advice,0.0,0.0,0.0,2008
35847,destined for blues,0.0,0.0,0.0,2005
35848,last order: final fantasy vii,0.0,0.0,0.0,2005
35849,naruto the movie: ninja clash in the land of snow,0.0,0.0,0.0,2004
35850,walesa: man of hope,0.0,0.0,0.0,2013
35851,general nil,0.0,0.0,0.0,2009
35852,top gear: the worst car in the history of the world,0.0,0.0,0.0,2012
35853,supermarket,0.0,0.0,0.0,2012
35854,"dzieå„ dobry, kocham ciä™!",0.0,0.0,0.0,2014
35855,how much does the trojan horse weigh?,0.0,0.0,0.0,2008
35856,maicol jecson,0.0,0.0,0.0,2014
35857,sisyphus,0.0,0.0,0.0,1974
35858,goodbye gemini,0.0,0.0,0.0,1970
35859,vendetta for the saint,0.0,0.0,0.0,1969
35860,frozen silence,0.0,0.0,0.0,2011
35861,bridge to terabithia,0.0,0.0,0.0,1985
35862,broken strings,0.0,0.0,0.0,1940
35863,descendents,0.0,0.0,0.0,2008
35864,trouble,0.0,0.0,0.0,2005
35865,forty little mothers,0.0,0.0,0.0,1940
35866,harlem rides the range,0.0,0.0,0.0,1939
35867,ko,0.0,0.0,0.0,2011
35868,king,0.0,0.0,0.0,2008
35869,little big shot,0.0,0.0,0.0,1935
35870,mickey,8000000.0,250000.0,32.0,1918
35871,midnight shadow,0.0,0.0,0.0,1939
35872,miracle in harlem,0.0,0.0,0.0,1948
35873,old 37,0.0,0.0,0.0,2015
35874,smugglers' cove,0.0,0.0,0.0,1948
35875,spirit of youth,0.0,0.0,0.0,1938
35876,swing!,0.0,0.0,0.0,1938
35877,spy time,0.0,0.0,0.0,2015
35878,retribution,0.0,4000000.0,0.0,2015
35879,the secret of the magic gourd,0.0,0.0,0.0,2007
35880,woman's world,0.0,0.0,0.0,1954
35881,the garden of women,0.0,0.0,0.0,1954
35882,burroughs: the movie,0.0,0.0,0.0,1983
35883,a poem is a naked person,0.0,0.0,0.0,1974
35884,faces of november,0.0,0.0,0.0,1964
35885,david golder,0.0,0.0,0.0,1931
35886,poil de carotte,0.0,0.0,0.0,1925
35887,la tãªte d'un homme,0.0,0.0,0.0,1933
35888,diabolically yours,0.0,0.0,0.0,1967
35889,chair de poule,0.0,0.0,0.0,1963
35890,the burning court,0.0,0.0,0.0,1962
35891,boulevard,0.0,0.0,0.0,1960
35892,marie-octobre,0.0,0.0,0.0,1959
35893,lovers of paris,0.0,0.0,0.0,1957
35894,deadlier than the male,0.0,0.0,0.0,1956
35895,marianne of my youth,0.0,0.0,0.0,1955
35896,holiday for henrietta,0.0,0.0,0.0,1952
35897,under the paris sky,0.0,0.0,0.0,1951
35898,panic,0.0,0.0,0.0,1947
35899,destiny,0.0,0.0,0.0,1944
35900,flesh and fantasy,0.0,0.0,0.0,1943
35901,the phantom carriage,0.0,0.0,0.0,1939
35902,la fin du jour,0.0,0.0,0.0,1939
35903,the golem,0.0,0.0,0.0,1936
35904,maria chapdelaine,0.0,0.0,0.0,1934
35905,au bonheur des dames,0.0,0.0,0.0,1930
35906,poil de carotte,0.0,0.0,0.0,1932
35907,le mystã¨re de la tour eiffel,0.0,0.0,0.0,1928
35908,a man called ove,3371692.0,0.0,0.0,2015
35909,hiawatha,0.0,0.0,0.0,1952
35910,tarzan and the leopard woman,0.0,0.0,0.0,1946
35911,the forest,0.0,0.0,0.0,2009
35912,a gentle spirit,0.0,0.0,0.0,1987
35913,the image,0.0,0.0,0.0,1975
35914,el cortez,0.0,0.0,0.0,2006
35915,decoding deepak,0.0,0.0,0.0,2012
35916,blind date,0.0,0.0,0.0,2015
35917,graveyard shift,0.0,0.0,0.0,1987
35918,witchcraft,0.0,0.0,0.0,1989
35919,witchcraft ii: the temptress,0.0,80000.0,0.0,1990
35920,mandroid,0.0,0.0,0.0,1993
35921,prehysteria!,0.0,0.0,0.0,1993
35922,deathstalker and the warriors from hell,0.0,0.0,0.0,1988
35923,deathstalker iv: match of titans,0.0,0.0,0.0,1991
35924,dream a little dream 2,0.0,0.0,0.0,1995
35925,chico - artista brasileiro,0.0,0.0,0.0,2015
35926,the seventh company outdoors,0.0,0.0,0.0,1977
35927,kindar the invulnerable,0.0,0.0,0.0,1965
35928,the lovers and the despot,0.0,0.0,0.0,2016
35929,michael jackson's journey from motown to off the wall,0.0,0.0,0.0,2016
35930,wiener-dog,0.0,0.0,0.0,2016
35931,norm of the north,17062499.0,18000000.0,0.9479166111111113,2016
35932,ride along 2,124827316.0,40000000.0,3.1206829,2016
35933,maggie's plan,3351735.0,0.0,0.0,2016
35934,notias,0.0,0.0,0.0,2016
35935,toss-up,0.0,0.0,0.0,2004
35936,according to pereira,0.0,0.0,0.0,1996
35937,silvio forever,0.0,0.0,0.0,2011
35938,the raspberry reich,0.0,0.0,0.0,2004
35939,batman: bad blood,0.0,3500000.0,0.0,2016
35940,15: the movie,0.0,0.0,0.0,2003
35941,to singapore with love,0.0,0.0,0.0,2013
35942,cleopatra wong,0.0,0.0,0.0,1978
35943,under electric clouds,80551.0,0.0,0.0,2015
35944,the bible,0.0,0.0,0.0,2013
35945,hollywood on trial,0.0,0.0,0.0,1976
35946,i'm a stranger here myself,0.0,0.0,0.0,1975
35947,weasels rip my flesh,0.0,400.0,0.0,1979
35948,twisted seduction,0.0,0.0,0.0,2010
35949,spanish lake,0.0,0.0,0.0,2014
35950,being ginger,0.0,0.0,0.0,2013
35951,slow burn,0.0,10000000.0,0.0,2000
35952,keep surfing,0.0,0.0,0.0,2009
35953,plastic planet,0.0,0.0,0.0,2009
35954,the conquest of mycenae,0.0,0.0,0.0,1963
35955,the lion of thebes,0.0,0.0,0.0,1964
35956,blood for a silver dollar,0.0,0.0,0.0,1965
35957,wood job!,0.0,0.0,0.0,2014
35958,secret agent super dragon,0.0,0.0,0.0,1966
35959,for a few extra dollars,0.0,0.0,0.0,1966
35960,wanted,0.0,0.0,0.0,1967
35961,hermanoteu in the land of godah,0.0,0.0,0.0,2009
35962,mill of the stone women,0.0,0.0,0.0,1960
35963,baadasssss cinema,0.0,0.0,0.0,2002
35964,sisters in law,0.0,0.0,0.0,2005
35965,one way or another,0.0,0.0,0.0,1978
35966,"one sings, the other doesn't",0.0,0.0,0.0,1977
35967,my boyfriend an angel,0.0,0.0,0.0,2011
35968,yardbird,0.0,0.0,0.0,2012
35969,eddie the eagle,46152411.0,23000000.0,2.006626565217392,2016
35970,airlift,32000000.0,4500000.0,7.111111111111111,2016
35971,fitoor,0.0,0.0,0.0,2016
35972,if you want to live... shoot!,0.0,0.0,0.0,1968
35973,no graves on boot hill,0.0,0.0,0.0,1968
35974,no room to die,0.0,0.0,0.0,1969
35975,kill django...kill first,0.0,0.0,0.0,1971
35976,terrible day of the big gundown,0.0,0.0,0.0,1971
35977,the flash 2 - revenge of the trickster,0.0,0.0,0.0,1991
35978,dracula's dog,0.0,0.0,0.0,1978
35979,heavenly judgement,0.0,0.0,0.0,2012
35980,the lighthouse,0.0,0.0,0.0,1998
35981,sammy and me,0.0,0.0,0.0,2002
35982,the education of fairies,0.0,0.0,0.0,2006
35983,lovely loneliness,0.0,0.0,0.0,2009
35984,the dancer and the thief,0.0,0.0,0.0,2009
35985,en fuera de juego,0.0,0.0,0.0,2012
35986,violet,0.0,0.0,0.0,2014
35987,chicken ranch,0.0,0.0,0.0,1983
35988,exposed,1787926.0,0.0,0.0,2016
35989,bloody reunion,0.0,0.0,0.0,2006
35990,carpet racers,0.0,0.0,0.0,2009
35991,terminus,0.0,0.0,0.0,2015
35992,red wing,0.0,0.0,0.0,2013
35993,kick-heart,0.0,201164.0,0.0,2013
35994,my king,282000.0,0.0,0.0,2015
35995,fluke,0.0,0.0,0.0,2008
35996,the homestretch,0.0,0.0,0.0,2014
35997,the perfect 46,0.0,0.0,0.0,2014
35998,fires on the plain,0.0,0.0,0.0,2014
35999,satanik,0.0,0.0,0.0,1968
36000,parviz,0.0,0.0,0.0,2012
36001,the amateur,0.0,0.0,0.0,1999
36002,daawat-e-ishq,0.0,0.0,0.0,2014
36003,five star,0.0,0.0,0.0,2014
36004,a man called hero,0.0,0.0,0.0,1999
36005,stonewall,187674.0,13500000.0,0.0139017777777777,2015
36006,frankenstein,0.0,0.0,0.0,2015
36007,monk comes down the mountain,0.0,0.0,0.0,2015
36008,fatima,0.0,0.0,0.0,2015
36009,blind woman's curse,0.0,0.0,0.0,1970
36010,the war in space,0.0,0.0,0.0,1977
36011,the old fairy tale: when the sun was god,0.0,0.0,0.0,2003
36012,bloodsuckers,0.0,0.0,0.0,1991
36013,what a mess!,0.0,1200000.0,0.0,1995
36014,when i'm sixty-four,0.0,0.0,0.0,2004
36015,abcd (any body can dance),222000.0,0.0,0.0,2013
36016,il terrorista,0.0,0.0,0.0,1963
36017,the face reader,0.0,0.0,0.0,2013
36018,liquidation,0.0,0.0,0.0,2007
36019,the staircase ii: the last chance,0.0,0.0,0.0,2012
36020,bloodworth,0.0,0.0,0.0,2010
36021,the wannabe,0.0,0.0,0.0,2015
36022,martyrs,0.0,0.0,0.0,2016
36023,big stone gap,0.0,0.0,0.0,2014
36024,racing extinction,0.0,0.0,0.0,2015
36025,capital c,0.0,0.0,0.0,2015
36026,i give my first love to you,0.0,0.0,0.0,2009
36027,one & two,0.0,0.0,0.0,2015
36028,lo and behold: reveries of the connected world,0.0,0.0,0.0,2016
36029,kill kane,0.0,0.0,0.0,2016
36030,addicted to sexting,0.0,0.0,0.0,2015
36031,field of lost shoes,0.0,0.0,0.0,2015
36032,hello stranger,0.0,0.0,0.0,2010
36033,strangers,0.0,0.0,0.0,2007
36034,looking for grace,0.0,0.0,0.0,2016
36035,adhurs,0.0,0.0,0.0,2010
36036,methadonia,0.0,0.0,0.0,2005
36037,all mistakes buried,0.0,0.0,0.0,2015
36038,world without end,0.0,0.0,0.0,2012
36039,the mine,0.0,1200000.0,0.0,2016
36040,la sapienza,0.0,0.0,0.0,2014
36041,seeds of yesterday,0.0,0.0,0.0,2015
36042,soulmate,0.0,0.0,0.0,2013
36043,the boy,64188367.0,10000000.0,6.4188367,2016
36044,90 minutes in heaven,4842699.0,5000000.0,0.9685398,2015
36045,vampire hookers,0.0,0.0,0.0,1978
36046,jeruzalem,0.0,0.0,0.0,2016
36047,horse money,0.0,0.0,0.0,2014
36048,blood in the face,0.0,0.0,0.0,1991
36049,the carboard bernini,0.0,0.0,0.0,2012
36050,welcome to happiness,0.0,0.0,0.0,2015
36051,hundra,0.0,0.0,0.0,1983
36052,imurders,0.0,0.0,0.0,2008
36053,medeas,0.0,0.0,0.0,2013
36054,autoerotic,0.0,0.0,0.0,2011
36055,"semen, a love sample",0.0,0.0,0.0,2005
36056,romance on the run,0.0,0.0,0.0,1938
36057,genetic me,0.0,0.0,0.0,2014
36058,the chosen,0.0,0.0,0.0,2015
36059,ride or die,0.0,0.0,0.0,2003
36060,lazer team,0.0,2480421.0,0.0,2016
36061,last hippie standing,0.0,0.0,0.0,2002
36062,the 30 foot bride of candy rock,0.0,0.0,0.0,1959
36063,blood brother,0.0,0.0,0.0,2013
36064,china cry: a true story,0.0,0.0,0.0,1990
36065,alone yet not alone,0.0,7000000.0,0.0,2013
36066,risen,46069568.0,20000000.0,2.3034784,2016
36067,obsession: radical islam's war against the west,0.0,0.0,0.0,2005
36068,hollywood high,0.0,0.0,0.0,1976
36069,holy hell,16905.0,0.0,0.0,2016
36070,the survivalist,0.0,0.0,0.0,2015
36071,grand slam,0.0,0.0,0.0,1967
36072,bloodmoney,0.0,0.0,0.0,2010
36073,the butterfly circus,0.0,0.0,0.0,2009
36074,the eagle huntress,3162153.0,0.0,0.0,2016
36075,zero,0.0,0.0,0.0,2015
36076,the 2000 year old man,0.0,0.0,0.0,1975
36077,the white knights,0.0,0.0,0.0,2016
36078,long way north,0.0,0.0,0.0,2015
36079,praying with anger,0.0,0.0,0.0,1992
36080,exit elena,0.0,0.0,0.0,2012
36081,symphonie diagonale,0.0,0.0,0.0,1924
36082,gideon's trumpet,0.0,0.0,0.0,1980
36083,the piano lesson,0.0,0.0,0.0,1995
36084,ruby bridges,0.0,0.0,0.0,1998
36085,april and the extraordinary world,0.0,0.0,0.0,2015
36086,trevor noah: you laugh but it's true,0.0,0.0,0.0,2011
36087,the other side of the door,14332467.0,0.0,0.0,2016
36088,saturday's hero,0.0,0.0,0.0,1951
36089,dirty grandpa,94073028.0,11500000.0,8.180263304347825,2016
36090,black girl,0.0,0.0,0.0,1972
36091,toni braxton: unbreak my heart,0.0,0.0,0.0,2016
36092,reptilicus,0.0,0.0,0.0,1961
36093,revenge of the stepford wives,0.0,0.0,0.0,1980
36094,the wonders,0.0,0.0,0.0,2013
36095,orleans,302000.0,2500000.0,0.1208,2015
36096,requiem for the american dream,44695.0,0.0,0.0,2015
36097,holy lola,0.0,0.0,0.0,2004
36098,death note relight 2: l's successors,0.0,0.0,0.0,2009
36099,monella,0.0,0.0,0.0,1998
36100,three from prostokvashino,0.0,0.0,0.0,1978
36101,matterhorn,0.0,0.0,0.0,2013
36102,god willing,0.0,0.0,0.0,2015
36103,ever been to the moon?,0.0,0.0,0.0,2015
36104,the finest hours,52099090.0,80000000.0,0.651238625,2016
36105,ghost in the shell: stand alone complex - solid state society,0.0,3200000.0,0.0,2007
36106,inside the dark web,0.0,0.0,0.0,2014
36107,mythos wald,0.0,0.0,0.0,2011
36108,black box brd,0.0,0.0,0.0,2001
36109,#horror,0.0,1500000.0,0.0,2015
36110,a gift wrapped christmas,0.0,0.0,0.0,2015
36111,my last year with the nuns,0.0,0.0,0.0,2014
36112,white rage,0.0,0.0,0.0,2015
36113,absolution,0.0,2000000.0,0.0,2015
36114,getting straight,13300000.0,0.0,0.0,1970
36115,the captain from kã¶penick,0.0,0.0,0.0,1956
36116,x: past is present,0.0,0.0,0.0,2015
36117,mafalda - la pelicula,0.0,0.0,0.0,1981
36118,b.b. king: the life of riley,0.0,0.0,0.0,2012
36119,the ogre of athens,0.0,0.0,0.0,1956
36120,joy,0.0,0.0,0.0,2010
36121,caught,0.0,0.0,0.0,2015
36122,there's no tomorrow,0.0,0.0,0.0,1940
36123,charley-one-eye,0.0,0.0,0.0,1973
36124,hart to hart: till death do us hart,0.0,0.0,0.0,1996
36125,molly moon and the incredible book of hypnotism,0.0,0.0,0.0,2015
36126,night watch,0.0,0.0,0.0,2005
36127,pioneer woman,0.0,0.0,0.0,1973
36128,road 47,0.0,0.0,0.0,2014
36129,arrowhead,0.0,0.0,0.0,2016
36130,amazons,0.0,0.0,0.0,1986
36131,le mac,0.0,0.0,0.0,2010
36132,pit â„–8,0.0,0.0,0.0,2010
36133,unforgotten shadows,0.0,1000000.0,0.0,2013
36134,lucky trouble,0.0,0.0,0.0,2011
36135,the best movie 2,0.0,0.0,0.0,2009
36136,the guide,499168.0,722083.0,0.6912889515471213,2014
36137,hell,0.0,0.0,0.0,2005
36138,transylvanian garlic,0.0,0.0,0.0,2014
36139,creature from the hillbilly lagoon,0.0,11000.0,0.0,2005
36140,my all american,0.0,20000000.0,0.0,2015
36141,la mies es mucha,0.0,0.0,0.0,1948
36142,$50k and a call girl: a love story,0.0,0.0,0.0,2014
36143,the birth of a nation,15861566.0,8500000.0,1.866066588235294,2016
36144,deep powder,0.0,0.0,0.0,2013
36145,an inspector calls,0.0,0.0,0.0,1954
36146,a touch of larceny,0.0,0.0,0.0,1959
36147,holding the man,0.0,0.0,0.0,2015
36148,blood,0.0,0.0,0.0,1989
36149,veljet,0.0,0.0,0.0,1991
36150,amerikana,0.0,0.0,0.0,2001
36151,the manchu eagle murder caper mystery,0.0,0.0,0.0,1975
36152,hardly a butterfly,0.0,0.0,0.0,1998
36153,ajnabee,0.0,0.0,0.0,2001
36154,jodi no.1,0.0,0.0,0.0,2001
36155,pyaar tune kya kiya,0.0,0.0,0.0,2001
36156,style,0.0,0.0,0.0,2001
36157,love ke liye kuch bhi karega,0.0,0.0,0.0,2001
36158,mujhe kucch kehna hai,0.0,0.0,0.0,2001
36159,albela,0.0,0.0,0.0,2001
36160,yaadein,0.0,0.0,0.0,2001
36161,indian,0.0,0.0,0.0,2001
36162,tum bin,1486992.0,0.0,0.0,2001
36163,aashiq,0.0,0.0,0.0,2001
36164,yeh raaste hain pyaar ke,0.0,0.0,0.0,2001
36165,aamdani atthanni kharcha rupaiya,0.0,0.0,0.0,2001
36166,the thorn,0.0,0.0,0.0,1971
36167,rugged gold,0.0,0.0,0.0,1994
36168,polycarp,0.0,0.0,0.0,2015
36169,titli,0.0,0.0,0.0,2015
36170,beware of christians,0.0,0.0,0.0,2011
36171,the nanny express,0.0,0.0,0.0,2009
36172,greenery will bloom again,0.0,0.0,0.0,2014
36173,tempo instabile con probabili schiarite,0.0,0.0,0.0,2015
36174,i killed napoleon,0.0,0.0,0.0,2015
36175,supervolcano,0.0,0.0,0.0,2005
36176,anjaana anjaani,5900000.0,6400000.0,0.921875,2010
36177,na maloom afraad,2259444.0,884130.0,2.5555563095924807,2014
36178,live and let live,0.0,0.0,0.0,2013
